id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.504336922363265,11.332313516301818,Entire home/apt,45,3,36,2018-12-25,0.47,1,153
670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.469877650051096,11.376728298807906,Private room,75,1,2,2018-10-07,0.03,2,365
675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,44.48845393874407,11.340616348790274,Entire home/apt,100,2,119,2019-01-02,1.52,1,351
678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.4964652382417,11.36230855689931,Entire home/apt,72,3,26,2018-09-29,0.34,1,309
684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541177132412,11.346283099607739,Entire home/apt,110,2,4,2018-11-11,0.10,1,345
690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49068846026686,11.351802244573754,Entire home/apt,100,3,51,2018-11-10,0.66,3,304
690599,Whole apt few steps from BolognaFiere + Ac + Wifi,663724,Alberto,,San Donato - San Vitale,44.50619786352342,11.379729518752061,Entire home/apt,133,3,27,2018-03-29,0.35,2,354
704579,White room and bath close to fair,3442402,Alfonso,,Navile,44.513301094247666,11.349057415773409,Private room,79,2,19,2018-11-10,0.25,2,87
708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.508151109046196,11.295634739740834,Entire home/apt,55,2,32,2018-03-19,0.44,1,362
715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.473905497253426,11.367884384475957,Entire home/apt,73,1,69,2019-01-06,0.93,1,48
724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.493248678701086,11.351189659877551,Entire home/apt,90,2,39,2019-01-31,0.53,1,306
724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.48698285949748,11.348943376754942,Private room,40,1,29,2018-09-15,0.40,4,185
725694,Cosy and bright room in Bologna 2,453008,Fulvio,,Navile,44.510121629780016,11.341247189913036,Private room,32,1,25,2018-08-23,0.33,2,145
728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.5151761282992,11.282744298204072,Entire home/apt,40,2,127,2019-01-21,1.65,3,352
732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.498292680135215,11.3430195998353,Private room,42,1,320,2019-01-27,4.58,1,323
732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,44.49092117577396,11.312352838255892,Private room,50,1,16,2017-10-06,0.22,2,364
742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50619494501394,11.362880979127187,Entire home/apt,207,1,27,2018-04-30,0.46,3,290
749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.496289982735235,11.335042559702604,Entire home/apt,68,2,313,2019-02-04,4.10,5,184
766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.499244898998775,11.3454253587476,Entire home/apt,85,2,161,2019-02-03,2.25,1,69
793706,Miniappartamento in tavernetta,4181174,Flavia,,Santo Stefano,44.48789722629154,11.341924567369835,Entire home/apt,35,3,309,2018-11-04,4.16,1,259
795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.492651532423366,11.35215641567388,Entire home/apt,80,3,9,2015-11-22,0.12,1,213
804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824196316781,11.339556475142357,Entire home/apt,54,2,172,2018-12-24,2.32,2,161
813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47917959829649,11.35856351977095,Entire home/apt,120,1,3,2013-03-28,0.04,1,364
823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.51320127150098,11.356629802608204,Entire home/apt,70,1,52,2018-09-30,0.72,7,0
838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.492054404477706,11.318380920854619,Private room,30,2,2,2018-03-17,0.13,1,155
840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.495592179627195,11.331088525225463,Entire home/apt,83,2,89,2018-12-23,1.21,1,263
842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749219481687,11.348696104700524,Entire home/apt,65,5,42,2018-09-29,0.60,1,117
859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.497763914940734,11.37099425758278,Private room,50,5,2,2013-09-27,0.03,2,279
860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.509381357535744,11.349441500832553,Private room,40,1,23,2018-10-17,0.33,1,153
878116,ARTISTS DEN! top-floor apartment!,4640202,Giorgia,,Porto - Saragozza,44.492438732767866,11.306975400308096,Entire home/apt,40,2,2,2017-09-30,0.08,2,235
884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.499445750473136,11.345663711878029,Entire home/apt,50,1,521,2019-01-18,7.21,2,67
891807,Rainbow House. Entire home in the heart of Bologna,4738194,Zita,,Porto - Saragozza,44.49663202198605,11.331516149567719,Entire home/apt,100,1,200,2018-10-08,2.77,3,37
892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064477534161,11.332813814553104,Private room,45,1,7,2018-10-05,0.58,4,347
892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49246973686077,11.332666601391276,Entire home/apt,95,2,10,2019-01-02,0.32,4,144
895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47454743203552,11.371327891507107,Entire home/apt,61,1,85,2019-01-02,1.19,1,337
915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814433680621,11.349098354984152,Entire home/apt,200,2,21,2018-09-26,0.29,2,249
924387,A peaceful oasis 1 center Bologna,4434674,Dorothée,,Navile,44.508096466770354,11.344781670591631,Private room,55,1,168,2019-01-01,2.32,2,91
926472,Room & Bath near fair district,3442402,Alfonso,,Navile,44.51016028448367,11.354189593450407,Private room,85,2,22,2017-09-29,0.31,2,83
935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.489058476089845,11.363927821862859,Entire home/apt,95,3,114,2019-01-19,1.58,1,224
944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51513095048352,11.284409442067219,Entire home/apt,40,2,128,2018-12-21,1.79,1,249
952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694279658081,11.348839363089322,Entire home/apt,70,2,132,2019-01-07,1.85,1,317
953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.490440472970164,11.321009609950467,Private room,79,2,7,2017-09-22,0.10,2,340
961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.49247472190145,11.337035819283528,Private room,60,3,37,2018-11-11,0.52,8,355
967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.488789948125984,11.34207575484111,Entire home/apt,72,3,177,2019-01-01,2.50,1,33
967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,44.49871588349547,11.345408138996337,Entire home/apt,60,1,313,2019-01-20,4.37,2,75
978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49886695173335,11.335945350112969,Entire home/apt,153,3,93,2018-11-11,1.34,2,324
978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49093944548165,11.331924118924773,Private room,45,1,13,2018-10-25,0.44,4,333
979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.491345610220655,11.332675133007815,Private room,40,1,5,2018-10-12,0.41,4,353
981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116083420416,11.378467006541033,Private room,120,1,3,2017-03-21,0.07,2,365
981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263380782898,11.327103323245233,Private room,80,1,24,2018-03-20,0.41,6,165
984616,Beautiful flat in central Bologna,4916370,Paola,,Santo Stefano,44.48800597633699,11.353650004613764,Entire home/apt,250,7,2,2015-05-31,0.03,2,81
990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.50086340310422,11.340974617688696,Entire home/apt,67,2,270,2019-01-13,3.77,2,339
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867043718141,11.318416521885327,Private room,104,1,52,2019-01-17,0.77,2,358
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.49349849544944,11.354293563114137,Entire home/apt,50,2,88,2018-09-28,1.23,30,175
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54526806823198,11.248734362559317,Entire home/apt,102,3,6,2018-05-21,0.09,1,359
1002614,Bologna large flat near Fair district,5513538,Sal,,Porto - Saragozza,44.50386759341106,11.331449837509963,Entire home/apt,51,28,19,2018-11-28,0.29,1,177
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.486112347266015,11.353821312344643,Entire home/apt,102,2,104,2019-01-04,1.50,1,332
1012892,angoloB&B Bologna centro attico,5572337,Rodolfo,,Porto - Saragozza,44.49724014113119,11.336889026761714,Private room,50,1,3,2017-03-18,0.05,2,0
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.516302123428716,11.342840276428111,Entire home/apt,45,2,139,2019-01-01,2.05,1,336
1020738,Summer Terrace,5618464,Carlo,,Porto - Saragozza,44.501657790601236,11.322068336888513,Entire home/apt,40,2,10,2018-08-15,0.14,1,0
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50325539962633,11.341924948011501,Private room,89,1,1,2013-06-11,0.01,1,190
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625150116717,11.320056698890928,Entire home/apt,80,2,56,2016-11-01,0.80,1,6
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559192106191,11.332484969870968,Entire home/apt,75,2,90,2018-12-09,1.40,2,290
1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49193515952045,11.368006670122613,Entire home/apt,53,4,0,,,4,341
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.515039230051414,11.340177052806371,Entire home/apt,67,2,142,2019-01-02,1.99,1,71
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.5007240688962,11.370806760456764,Private room,34,2,74,2018-11-12,1.06,1,336
1078032,Modern loft-style flat in Bologna 2284,5056483,Bettina,,Navile,44.52532601821166,11.333349274296571,Entire home/apt,117,3,1,2018-03-20,0.09,62,288
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Bettina,,Porto - Saragozza,44.4895652066319,11.338882907025823,Entire home/apt,168,3,3,2017-07-15,0.06,62,192
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Bettina,,Santo Stefano,44.499857393532885,11.351588948893388,Entire home/apt,275,1,3,2018-08-31,0.11,62,257
1105814,doppia o tripla a CASA VITTORIA B&B,834262,Vasco,,Borgo Panigale - Reno,44.51081836198409,11.274517201873644,Private room,32,1,0,,,4,364
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52355047548544,11.278801942726743,Private room,27,10,184,2018-09-23,2.68,1,120
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.487363172209406,11.339233198574794,Entire home/apt,49,3,305,2019-01-28,4.44,2,91
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51977755731386,11.275880418697025,Private room,26,1,148,2018-10-02,2.13,1,298
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746354356443,11.349079505065925,Entire home/apt,50,2,167,2019-01-31,2.39,1,261
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49676766390488,11.354247332564924,Entire home/apt,69,2,19,2018-07-01,0.28,1,114
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49783695081942,11.339272441307514,Entire home/apt,65,2,354,2019-02-03,5.10,1,277
1185509, Nice Loft in the heart of Bologna ,6483249,Alessandra,,Santo Stefano,44.498787618122186,11.351456682581482,Entire home/apt,60,1,3,2013-06-01,0.04,1,332
1196676,ELEGANT THREE-ROOM 82 sqm In the HEART OF THE CITY,6537760,Silvia,,Santo Stefano,44.491591464745994,11.356078162356804,Entire home/apt,210,3,11,2018-06-26,0.17,4,338
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49508876062502,11.332410303032523,Private room,38,2,155,2019-01-01,2.27,1,334
1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088357638548,11.356481545119017,Entire home/apt,66,2,6,2016-12-07,0.09,4,107
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49866870513631,11.33770830694944,Private room,58,1,5,2016-03-23,0.08,3,0
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.49480431407435,11.330221107698407,Entire home/apt,70,2,73,2019-01-11,1.07,1,347
1228557,Beautiful room near fair and city center,4210797,Angela,,Navile,44.51301040708871,11.351024251916234,Private room,45,2,41,2019-01-07,0.63,2,323
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.499513049246374,11.33786060942143,Private room,58,1,19,2018-03-27,0.29,3,364
1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.498275433192575,11.338206829403147,Private room,58,3,10,2016-04-08,0.15,3,365
1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571192149492,11.342797158870521,Entire home/apt,120,3,13,2018-11-09,0.22,1,346
1366912,COZY FLAT CASTIGLIONE 35,7415765,Matteo,,Santo Stefano,44.488571672047996,11.34796176705868,Entire home/apt,56,1,177,2019-01-28,2.71,1,317
1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48941535602319,11.332972757747656,Entire home/apt,80,3,96,2019-01-16,1.46,1,276
1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.4988798852723,11.34413591346677,Entire home/apt,70,2,231,2019-01-05,3.44,1,317
1410321,A direct view of the center of Bologna,7006972,Simonetta,,Santo Stefano,44.49417010608278,11.345709593252463,Private room,100,1,9,2017-09-11,0.31,1,37
1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49247881802887,11.336608334157026,Entire home/apt,59,2,295,2019-02-03,4.52,1,178
1441056,Stanza privata giardini margherita ,3821567,Franca,,Santo Stefano,44.48589921362298,11.36190597910574,Private room,45,2,14,2018-09-23,0.24,1,295
1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.496400815826846,11.331314992927613,Entire home/apt,65,2,41,2015-06-01,0.69,1,0
1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.49750058174867,11.354405935795233,Private room,62,2,150,2019-01-06,2.28,1,334
1451862,Stanze private in elegante villa ,5458518,Marcella,,Porto - Saragozza,44.49032129276558,11.318020976112262,Private room,205,1,15,2018-07-20,0.24,2,343
1463448,Charming & elegant 2bdr in Bologna centre 544,5056483,Bettina,,Santo Stefano,44.500384754884834,11.350233324296896,Entire home/apt,133,3,4,2018-09-29,0.20,62,23
1464892,Bright 2bdr w/ample terrace 1259,5056483,Bettina,,Savena,44.48155587594475,11.377082619780094,Entire home/apt,153,3,4,2018-05-06,0.08,62,301
1468574,Spacious 1 bdr apartment 2111 BO,5056483,Bettina,,Porto - Saragozza,44.500749249912275,11.33855339561647,Entire home/apt,151,3,1,2018-04-30,0.11,62,156
1468732,Spacious one bedroom Gigli/3052 BO,5056483,Bettina,,Santo Stefano,44.47725130839097,11.370357999793532,Entire home/apt,129,3,0,,,62,331
1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Bettina,,Navile,44.51375672623505,11.329898022839313,Entire home/apt,117,3,3,2018-06-19,0.14,62,163
1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Bettina,,Porto - Saragozza,44.49960649400528,11.339770228785584,Entire home/apt,161,3,1,2017-11-03,0.06,62,257
1469097,Elegant 65 sq.mt Marconi/2130 BO,5056483,Bettina,,Porto - Saragozza,44.500907664218005,11.339057002486078,Entire home/apt,161,2,1,2018-05-31,0.12,62,308
1469111,Modern 1 bdr Marconi Int. 1/BO 2095,5056483,Bettina,,Porto - Saragozza,44.49572074143688,11.337875370684639,Entire home/apt,140,3,2,2018-12-23,0.04,62,307
1469638,Modern 1bdrm Marconi int.2B/2112 BO,5056483,Bettina,,Porto - Saragozza,44.49933084925618,11.338862774690737,Entire home/apt,161,3,1,2016-05-08,0.03,62,265
1469982,Elegant apartment in Bologna center - 2421,5056483,Bettina,,Porto - Saragozza,44.490563985560705,11.340217458135031,Entire home/apt,126,3,1,2015-07-17,0.02,62,252
1470008,Quiet open space in downtown,7871222,Paolo,,Porto - Saragozza,44.49054409313507,11.332462314728165,Entire home/apt,70,2,54,2019-01-01,0.83,1,214
1491202,Massarenti ospedale sant'orsola ,7973070,Andrea,,San Donato - San Vitale,44.49271782753826,11.368209662967004,Entire home/apt,55,1,16,2019-01-01,0.30,5,365
1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50110547158739,11.342393410233361,Entire home/apt,150,1,62,2018-11-11,0.95,2,0
1509101,Bologna centro storico - Adiacenze Piazza Maggiore,8060688,Alessandro,,Porto - Saragozza,44.49459503941589,11.337573031659693,Entire home/apt,150,3,10,2018-09-28,0.15,1,255
1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49214639276931,11.3536608456835,Entire home/apt,55,1,531,2019-01-28,8.12,3,160
